date,open,high,low,close,Volume BTC,tradeCount
2015-02-21 05:00:00,240.25018557,240.25018557,240.25,240.25,0.0,0
2015-02-21 06:00:00,240.25018557,240.25018557,240.25,240.25,0.0,0
2015-02-21 07:00:00,240.25018557,240.25018557,240.25,240.25,0.0,0
2015-02-21 08:00:00,240.25018557,240.25018557,240.25,240.25,0.0,0
2015-02-21 09:00:00,240.25018557,240.25018557,240.25,240.25,0.0,0
2015-02-21 10:00:00,240.25018557,240.25018557,240.25,240.25,0.0,0
2015-02-21 11:00:00,240.25018557,240.25018557,240.25,240.25,0.0,0
2015-02-21 12:00:00,240.25018557,240.25018557,240.25,240.25,0.0,0
2015-02-21 13:00:00,240.25018557,240.25018557,240.25,240.25,0.0,0
2015-02-21 14:00:00,240.25018557,240.25018557,240.25,240.25,0.0,0
2015-02-21 15:00:00,240.25018557,240.25018557,240.25,240.25,0.0,0
2015-02-21 16:00:00,240.25018557,240.25018557,240.25,240.25,0.0,0
2015-02-21 17:00:00,240.25018557,240.25018557,240.25,240.25,0.0,0
2015-02-21 19:00:00,245.0,245.0,245.0,245.0,0.0,0
2015-02-21 20:00:00,245.0,245.0,245.0,245.0,0.0,0
2015-02-21 21:00:00,245.0,245.0,245.0,245.0,0.0,0
2015-02-21 22:00:00,245.0,245.0,245.0,245.0,0.0,0
2015-02-21 23:00:00,245.0,245.0,245.0,245.0,0.0,0
2015-02-22 00:00:00,245.0,245.0,245.0,245.0,0.0,0
2015-02-22 03:00:00,249.0,249.0,249.0,249.0,0.0,0
2015-02-22 04:00:00,249.0,249.0,249.0,249.0,0.0,0
2015-02-22 05:00:00,249.0,249.0,249.0,249.0,0.0,0
2015-02-22 06:00:00,249.0,249.0,249.0,249.0,0.0,0
2015-02-22 07:00:00,249.0,249.0,249.0,249.0,0.0,0
2015-02-22 08:00:00,249.0,249.0,249.0,249.0,0.0,0
2015-02-22 10:00:00,245.0,245.0,245.0,245.0,0.0,0
2015-02-22 11:00:00,245.0,245.0,245.0,245.0,0.0,0
2015-02-22 12:00:00,245.0,245.0,245.0,245.0,0.0,0
2015-02-22 13:00:00,245.0,245.0,245.0,245.0,0.0,0
2015-02-22 14:00:00,245.0,245.0,245.0,245.0,0.0,0
2015-02-22 16:00:00,245.00001722,245.00001722,244.0,244.0,0.0,0
2015-02-22 17:00:00,245.00001722,245.00001722,244.0,244.0,0.0,0
2015-02-22 21:00:00,235.001,235.001,235.001,235.001,0.0,0
2015-02-22 22:00:00,235.001,235.001,235.001,235.001,0.0,0
2015-02-23 03:00:00,235.00001888,235.00001888,235.0,235.0,0.0,0
2015-02-23 04:00:00,235.00001888,235.00001888,235.0,235.0,0.0,0
2015-02-23 05:00:00,235.00001888,235.00001888,235.0,235.0,0.0,0
2015-02-23 07:00:00,235.00002596,235.00002596,235.00002596,235.00002596,0.0,0
2015-02-23 08:00:00,235.00002596,235.00002596,235.00002596,235.00002596,0.0,0
2015-02-23 09:00:00,235.00002596,235.00002596,235.00002596,235.00002596,0.0,0
2015-02-23 10:00:00,235.00002596,235.00002596,235.00002596,235.00002596,0.0,0
2015-02-23 11:00:00,235.00002596,235.00002596,235.00002596,235.00002596,0.0,0
2015-02-23 12:00:00,235.00002596,235.00002596,235.00002596,235.00002596,0.0,0
2015-02-23 13:00:00,235.00002596,235.00002596,235.00002596,235.00002596,0.0,0
2015-02-23 14:00:00,235.00002596,235.00002596,235.00002596,235.00002596,0.0,0
2015-02-23 15:00:00,235.00002596,235.00002596,235.00002596,235.00002596,0.0,0
2015-02-23 16:00:00,235.00002596,235.00002596,235.00002596,235.00002596,0.0,0
2015-02-23 17:00:00,235.00002596,235.00002596,235.00002596,235.00002596,0.0,0
2015-02-23 18:00:00,235.00002596,235.00002596,235.00002596,235.00002596,0.0,0
2015-02-23 19:00:00,235.00002596,235.00002596,235.00002596,235.00002596,0.0,0
2015-02-23 20:00:00,235.00002596,235.00002596,235.00002596,235.00002596,0.0,0
2015-02-23 21:00:00,235.00002596,235.00002596,235.00002596,235.00002596,0.0,0
2015-02-23 22:00:00,235.00002596,235.00002596,235.00002596,235.00002596,0.0,0
2015-02-24 01:00:00,235.0,235.0,235.0,235.0,0.0,0
2015-02-24 02:00:00,235.0,235.0,235.0,235.0,0.0,0
2015-02-24 03:00:00,235.0,235.0,235.0,235.0,0.0,0
2015-02-24 04:00:00,235.0,235.0,235.0,235.0,0.0,0
2015-02-24 05:00:00,235.0,235.0,235.0,235.0,0.0,0
2015-02-24 06:00:00,235.0,235.0,235.0,235.0,0.0,0
2015-02-24 07:00:00,235.0,235.0,235.0,235.0,0.0,0
2015-02-24 08:00:00,235.0,235.0,235.0,235.0,0.0,0
2015-02-24 09:00:00,235.0,235.0,235.0,235.0,0.0,0
2015-02-24 10:00:00,235.0,235.0,235.0,235.0,0.0,0
2015-02-24 11:00:00,235.0,235.0,235.0,235.0,0.0,0
2015-02-24 12:00:00,235.0,235.0,235.0,235.0,0.0,0
2015-02-24 14:00:00,238.00003776,238.00003776,238.00003776,238.00003776,0.0,0
2015-02-24 15:00:00,238.00003776,238.00003776,238.00003776,238.00003776,0.0,0
2015-02-24 16:00:00,238.00003776,238.00003776,238.00003776,238.00003776,0.0,0
2015-02-24 17:00:00,238.00003776,238.00003776,238.00003776,238.00003776,0.0,0
2015-02-24 19:00:00,238.00003776,238.00003776,238.00003776,238.00003776,0.0,0
2015-02-24 20:00:00,238.00003776,238.00003776,238.00003776,238.00003776,0.0,0
2015-02-24 21:00:00,238.00003776,238.00003776,238.00003776,238.00003776,0.0,0
2015-02-24 22:00:00,238.00003776,238.00003776,238.00003776,238.00003776,0.0,0
2015-02-25 00:00:00,239.75,239.75,239.75,239.75,0.0,0
2015-02-25 01:00:00,239.75,239.75,239.75,239.75,0.0,0
2015-02-25 02:00:00,239.75,239.75,239.75,239.75,0.0,0
2015-02-25 03:00:00,239.75,239.75,239.75,239.75,0.0,0
2015-02-25 04:00:00,239.75,239.75,239.75,239.75,0.0,0
2015-02-25 05:00:00,239.75,239.75,239.75,239.75,0.0,0
2015-02-25 06:00:00,239.75,239.75,239.75,239.75,0.0,0
2015-02-25 07:00:00,239.75,239.75,239.75,239.75,0.0,0
2015-02-25 08:00:00,239.75,239.75,239.75,239.75,0.0,0
2015-02-25 09:00:00,239.75,239.75,239.75,239.75,0.0,0
2015-02-25 11:00:00,239.75,239.75,237.75,237.75,0.0,0
2015-02-25 12:00:00,239.75,239.75,237.75,237.75,0.0,0
2015-02-25 13:00:00,239.75,239.75,237.75,237.75,0.0,0
2015-02-25 14:00:00,239.75,239.75,237.75,237.75,0.0,0
2015-02-25 15:00:00,239.75,239.75,237.75,237.75,0.0,0
2015-02-25 16:00:00,239.75,239.75,237.75,237.75,0.0,0
2015-02-25 17:00:00,239.75,239.75,237.75,237.75,0.0,0
2015-02-25 18:00:00,239.75,239.75,237.75,237.75,0.0,0
2015-02-25 19:00:00,239.75,239.75,237.75,237.75,0.0,0
2015-02-25 20:00:00,239.75,239.75,237.75,237.75,0.0,0
2015-02-25 21:00:00,239.75,239.75,237.75,237.75,0.0,0
2015-02-25 22:00:00,239.75,239.75,237.75,237.75,0.0,0
2015-02-25 23:00:00,239.75,239.75,237.75,237.75,0.0,0
2015-02-26 00:00:00,239.75,239.75,237.75,237.75,0.0,0
2015-02-26 01:00:00,239.75,239.75,237.75,237.75,0.0,0
2015-02-26 02:00:00,239.75,239.75,237.75,237.75,0.0,0
2015-02-26 03:00:00,239.75,239.75,237.75,237.75,0.0,0
2015-02-26 04:00:00,239.75,239.75,237.75,237.75,0.0,0
2015-02-26 05:00:00,239.75,239.75,237.75,237.75,0.0,0
2015-02-26 06:00:00,239.75,239.75,237.75,237.75,0.0,0
2015-02-26 07:00:00,239.75,239.75,237.75,237.75,0.0,0
2015-02-26 08:00:00,239.75,239.75,237.75,237.75,0.0,0
2015-02-26 09:00:00,239.75,239.75,237.75,237.75,0.0,0
2015-02-26 10:00:00,239.75,239.75,237.75,237.75,0.0,0
2015-02-26 12:00:00,237.75,237.75,237.75,237.75,0.0,0
2015-02-26 13:00:00,237.75,237.75,237.75,237.75,0.0,0
2015-02-26 14:00:00,237.75,237.75,237.75,237.75,0.0,0
2015-02-26 16:00:00,237.75,239.79999999,237.75,239.79999999,0.0,0
2015-02-26 17:00:00,237.75,239.79999999,237.75,239.79999999,0.0,0
2015-02-26 19:00:00,238.5,238.5,238.5,238.5,0.0,0
2015-02-26 20:00:00,238.5,238.5,238.5,238.5,0.0,0
2015-02-26 21:00:00,238.5,238.5,238.5,238.5,0.0,0
2015-02-26 22:00:00,238.5,238.5,238.5,238.5,0.0,0
2015-02-26 23:00:00,238.5,238.5,238.5,238.5,0.0,0
2015-02-27 00:00:00,238.5,238.5,238.5,238.5,0.0,0
2015-02-27 01:00:00,238.5,238.5,238.5,238.5,0.0,0
2015-02-27 06:00:00,239.0,239.0,239.0,239.0,0.0,0
2015-02-27 07:00:00,239.0,239.0,239.0,239.0,0.0,0
2015-02-27 10:00:00,249.0,249.0,249.0,249.0,0.0,0
2015-02-27 11:00:00,249.0,249.0,249.0,249.0,0.0,0
2015-02-27 12:00:00,249.0,249.0,249.0,249.0,0.0,0
2015-02-27 13:00:00,249.0,249.0,249.0,249.0,0.0,0
2015-02-27 15:00:00,249.0,249.0,239.0,239.0,0.0,0
2015-02-27 16:00:00,249.0,249.0,239.0,239.0,0.0,0
2015-02-27 17:00:00,249.0,249.0,239.0,239.0,0.0,0
2015-02-27 19:00:00,249.0,249.0,249.0,249.0,0.0,0
2015-02-27 20:00:00,249.0,249.0,249.0,249.0,0.0,0
2015-02-27 21:00:00,249.0,249.0,249.0,249.0,0.0,0
2015-02-27 22:00:00,249.0,249.0,249.0,249.0,0.0,0
2015-02-27 23:00:00,249.0,249.0,249.0,249.0,0.0,0
2015-02-28 00:00:00,249.0,249.0,249.0,249.0,0.0,0
2015-02-28 01:00:00,249.0,249.0,249.0,249.0,0.0,0
2015-02-28 02:00:00,249.0,249.0,249.0,249.0,0.0,0
2015-02-28 04:00:00,240.0,240.0,240.0,240.0,0.0,0
2015-02-28 05:00:00,240.0,240.0,240.0,240.0,0.0,0
2015-02-28 06:00:00,240.0,240.0,240.0,240.0,0.0,0
2015-02-28 07:00:00,240.0,240.0,240.0,240.0,0.0,0
2015-02-28 08:00:00,240.0,240.0,240.0,240.0,0.0,0
2015-02-28 09:00:00,240.0,240.0,240.0,240.0,0.0,0
2015-02-28 10:00:00,240.0,240.0,240.0,240.0,0.0,0
2015-02-28 11:00:00,240.0,240.0,240.0,240.0,0.0,0
2015-02-28 13:00:00,240.0,240.0,240.0,240.0,0.0,0
2015-02-28 14:00:00,240.0,240.0,240.0,240.0,0.0,0
2015-02-28 15:00:00,240.0,240.0,240.0,240.0,0.0,0
2015-02-28 16:00:00,240.0,240.0,240.0,240.0,0.0,0
2015-02-28 17:00:00,240.0,240.0,240.0,240.0,0.0,0
2015-02-28 18:00:00,240.0,240.0,240.0,240.0,0.0,0
2015-02-28 19:00:00,240.0,240.0,240.0,240.0,0.0,0
2015-02-28 23:00:00,240.00006025,240.00006025,240.00006025,240.00006025,0.0,0
2015-03-01 00:00:00,240.00006025,240.00006025,240.00006025,240.00006025,0.0,0
2015-03-01 01:00:00,240.00006025,240.00006025,240.00006025,240.00006025,0.0,0
2015-03-01 02:00:00,240.00006025,240.00006025,240.00006025,240.00006025,0.0,0
2015-03-01 03:00:00,240.00006025,240.00006025,240.00006025,240.00006025,0.0,0
2015-03-01 05:00:00,240.0001205,240.0001205,240.0001205,240.0001205,0.0,0
2015-03-01 06:00:00,240.0001205,240.0001205,240.0001205,240.0001205,0.0,0
2015-03-01 07:00:00,240.0001205,240.0001205,240.0001205,240.0001205,0.0,0
2015-03-01 09:00:00,251.0,251.0,251.0,251.0,0.0,0
2015-03-01 10:00:00,251.0,251.0,251.0,251.0,0.0,0
2015-03-01 11:00:00,251.0,251.0,251.0,251.0,0.0,0
2015-03-01 12:00:00,251.0,251.0,251.0,251.0,0.0,0
2015-03-01 13:00:00,251.0,251.0,251.0,251.0,0.0,0
2015-03-01 14:00:00,251.0,251.0,251.0,251.0,0.0,0
2015-03-01 15:00:00,251.0,251.0,251.0,251.0,0.0,0
2015-03-01 16:00:00,251.0,251.0,251.0,251.0,0.0,0
2015-03-01 17:00:00,251.0,251.0,251.0,251.0,0.0,0
2015-03-01 18:00:00,251.0,251.0,251.0,251.0,0.0,0
2015-03-01 19:00:00,251.0,251.0,251.0,251.0,0.0,0
2015-03-01 20:00:00,251.0,251.0,251.0,251.0,0.0,0
2015-03-01 21:00:00,251.0,251.0,251.0,251.0,0.0,0
2015-03-01 23:00:00,251.0,251.0,251.0,251.0,0.0,0
2015-03-02 00:00:00,251.0,251.0,251.0,251.0,0.0,0
2015-03-02 01:00:00,251.0,251.0,251.0,251.0,0.0,0
2015-03-02 02:00:00,251.0,251.0,251.0,251.0,0.0,0
2015-03-02 03:00:00,251.0,251.0,251.0,251.0,0.0,0
2015-03-02 04:00:00,251.0,251.0,251.0,251.0,0.0,0
2015-03-02 05:00:00,251.0,251.0,251.0,251.0,0.0,0
2015-03-02 06:00:00,251.0,251.0,251.0,251.0,0.0,0
2015-03-02 07:00:00,251.0,251.0,251.0,251.0,0.0,0
2015-03-02 08:00:00,251.0,251.0,251.0,251.0,0.0,0
2015-03-02 09:00:00,251.0,251.0,251.0,251.0,0.0,0
2015-03-02 10:00:00,251.0,251.0,251.0,251.0,0.0,0
2015-03-02 11:00:00,251.0,251.0,251.0,251.0,0.0,0
2015-03-02 12:00:00,251.0,251.0,251.0,251.0,0.0,0
2015-03-02 14:00:00,252.0,252.0,252.0,252.0,0.0,0
2015-03-02 15:00:00,252.0,252.0,252.0,252.0,0.0,0
2015-03-02 19:00:00,251.00000504,251.00000504,251.0,251.0,0.0,0
2015-03-02 20:00:00,251.00000504,251.00000504,251.0,251.0,0.0,0
2015-03-02 22:00:00,252.0,269.0,252.0,269.0,0.0,0
2015-03-02 23:00:00,252.0,269.0,252.0,269.0,0.0,0
2015-03-03 00:00:00,252.0,269.0,252.0,269.0,0.0,0
2015-03-03 01:00:00,252.0,269.0,252.0,269.0,0.0,0
2015-03-03 02:00:00,252.0,269.0,252.0,269.0,0.0,0
2015-03-03 03:00:00,252.0,269.0,252.0,269.0,0.0,0
2015-03-03 04:00:00,252.0,269.0,252.0,269.0,0.0,0
2015-03-03 06:00:00,268.0,268.0,268.0,268.0,0.0,0
2015-03-03 08:00:00,268.0,268.0,268.0,268.0,0.0,0
2015-03-03 17:00:00,258.87499998,258.87499998,258.87499998,258.87499998,0.0,0
2015-03-03 18:00:00,258.87499998,258.87499998,258.87499998,258.87499998,0.0,0
2015-03-03 21:00:00,267.21999999,267.21999999,267.21999999,267.21999999,0.0,0
2015-03-03 22:00:00,267.21999999,267.21999999,267.21999999,267.21999999,0.0,0
2015-03-03 23:00:00,267.21999999,267.21999999,267.21999999,267.21999999,0.0,0
2015-03-04 00:00:00,267.21999999,267.21999999,267.21999999,267.21999999,0.0,0
2015-03-04 01:00:00,267.21999999,267.21999999,267.21999999,267.21999999,0.0,0
2015-03-04 02:00:00,267.21999999,267.21999999,267.21999999,267.21999999,0.0,0
2015-03-04 03:00:00,267.21999999,267.21999999,267.21999999,267.21999999,0.0,0
2015-03-04 04:00:00,267.21999999,267.21999999,267.21999999,267.21999999,0.0,0
2015-03-04 05:00:00,267.21999999,267.21999999,267.21999999,267.21999999,0.0,0
2015-03-04 06:00:00,267.21999999,267.21999999,267.21999999,267.21999999,0.0,0
2015-03-04 07:00:00,267.21999999,267.21999999,267.21999999,267.21999999,0.0,0
2015-03-04 08:00:00,267.21999999,267.21999999,267.21999999,267.21999999,0.0,0
2015-03-04 09:00:00,267.21999999,267.21999999,267.21999999,267.21999999,0.0,0
2015-03-04 12:00:00,258.87499998,258.87499998,258.87499998,258.87499998,0.0,0
2015-03-04 13:00:00,258.87499998,258.87499998,258.87499998,258.87499998,0.0,0
2015-03-04 14:00:00,258.87499998,258.87499998,258.87499998,258.87499998,0.0,0
2015-03-04 15:00:00,258.87499998,258.87499998,258.87499998,258.87499998,0.0,0
2015-03-04 16:00:00,258.87499998,258.87499998,258.87499998,258.87499998,0.0,0
2015-03-04 17:00:00,258.87499998,258.87499998,258.87499998,258.87499998,0.0,0
2015-03-04 18:00:00,258.87499998,258.87499998,258.87499998,258.87499998,0.0,0
2015-03-04 23:00:00,280.0,280.0,280.0,280.0,0.0,0
2015-03-05 00:00:00,280.0,280.0,280.0,280.0,0.0,0
2015-03-05 01:00:00,280.0,280.0,280.0,280.0,0.0,0
2015-03-05 02:00:00,280.0,280.0,280.0,280.0,0.0,0
2015-03-05 05:00:00,257.0,257.0,257.0,257.0,0.0,0
2015-03-05 07:00:00,257.0,257.0,257.0,257.0,0.0,0
2015-03-05 08:00:00,257.0,257.0,257.0,257.0,0.0,0
2015-03-05 11:00:00,277.01999999,277.01999999,277.01999999,277.01999999,0.0,0
2015-03-05 12:00:00,277.01999999,277.01999999,277.01999999,277.01999999,0.0,0
2015-03-05 13:00:00,277.01999999,277.01999999,277.01999999,277.01999999,0.0,0
2015-03-05 14:00:00,277.01999999,277.01999999,277.01999999,277.01999999,0.0,0
2015-03-05 15:00:00,277.01999999,277.01999999,277.01999999,277.01999999,0.0,0
2015-03-05 16:00:00,277.01999999,277.01999999,277.01999999,277.01999999,0.0,0
2015-03-05 17:00:00,277.01999999,277.01999999,277.01999999,277.01999999,0.0,0
2015-03-05 18:00:00,277.01999999,277.01999999,277.01999999,277.01999999,0.0,0
2015-03-05 19:00:00,277.01999999,277.01999999,277.01999999,277.01999999,0.0,0
2015-03-05 21:00:00,277.00999998,277.00999998,257.00012,257.00012,0.0,0
2015-03-05 22:00:00,277.00999998,277.00999998,257.00012,257.00012,0.0,0
2015-03-05 23:00:00,277.00999998,277.00999998,257.00012,257.00012,0.0,0
2015-03-06 00:00:00,277.00999998,277.00999998,257.00012,257.00012,0.0,0
2015-03-06 01:00:00,277.00999998,277.00999998,257.00012,257.00012,0.0,0
2015-03-06 03:00:00,269.00014063,269.00014063,269.00014063,269.00014063,0.0,0
2015-03-06 04:00:00,269.00014063,269.00014063,269.00014063,269.00014063,0.0,0
2015-03-06 05:00:00,269.00014063,269.00014063,269.00014063,269.00014063,0.0,0
2015-03-06 06:00:00,269.00014063,269.00014063,269.00014063,269.00014063,0.0,0
2015-03-06 07:00:00,269.00014063,269.00014063,269.00014063,269.00014063,0.0,0
2015-03-06 08:00:00,269.00014063,269.00014063,269.00014063,269.00014063,0.0,0
2015-03-06 10:00:00,268.70014063,270.00199997,268.70014063,270.00199997,0.0,0
2015-03-06 11:00:00,268.70014063,270.00199997,268.70014063,270.00199997,0.0,0
2015-03-06 12:00:00,268.70014063,270.00199997,268.70014063,270.00199997,0.0,0
2015-03-06 13:00:00,268.70014063,270.00199997,268.70014063,270.00199997,0.0,0
2015-03-06 14:00:00,268.70014063,270.00199997,268.70014063,270.00199997,0.0,0
2015-03-06 15:00:00,268.70014063,270.00199997,268.70014063,270.00199997,0.0,0
2015-03-06 16:00:00,268.70014063,270.00199997,268.70014063,270.00199997,0.0,0
2015-03-06 17:00:00,268.70014063,270.00199997,268.70014063,270.00199997,0.0,0
2015-03-06 18:00:00,268.70014063,270.00199997,268.70014063,270.00199997,0.0,0
2015-03-06 19:00:00,268.70014063,270.00199997,268.70014063,270.00199997,0.0,0
2015-03-06 20:00:00,268.70014063,270.00199997,268.70014063,270.00199997,0.0,0
2015-03-07 01:00:00,260.00000522,260.00000522,260.00000522,260.00000522,0.0,0
2015-03-07 02:00:00,260.00000522,260.00000522,260.00000522,260.00000522,0.0,0
2015-03-07 03:00:00,260.00000522,260.00000522,260.00000522,260.00000522,0.0,0
2015-03-07 04:00:00,260.00000522,260.00000522,260.00000522,260.00000522,0.0,0
2015-03-07 05:00:00,260.00000522,260.00000522,260.00000522,260.00000522,0.0,0
2015-03-07 07:00:00,260.00000522,260.00000522,260.00000522,260.00000522,0.0,0
2015-03-07 09:00:00,260.00000522,260.00000522,260.00000522,260.00000522,0.0,0
2015-03-07 10:00:00,260.00000522,260.00000522,260.00000522,260.00000522,0.0,0
2015-03-07 11:00:00,260.00000522,260.00000522,260.00000522,260.00000522,0.0,0
2015-03-07 12:00:00,260.00000522,260.00000522,260.00000522,260.00000522,0.0,0
2015-03-07 13:00:00,260.00000522,260.00000522,260.00000522,260.00000522,0.0,0
2015-03-07 14:00:00,260.00000522,260.00000522,260.00000522,260.00000522,0.0,0
2015-03-07 15:00:00,260.00000522,260.00000522,260.00000522,260.00000522,0.0,0
2015-03-07 16:00:00,260.00000522,260.00000522,260.00000522,260.00000522,0.0,0
2015-03-07 17:00:00,260.00000522,260.00000522,260.00000522,260.00000522,0.0,0
2015-03-07 18:00:00,260.00000522,260.00000522,260.00000522,260.00000522,0.0,0
2015-03-07 19:00:00,260.00000522,260.00000522,260.00000522,260.00000522,0.0,0
2015-03-07 20:00:00,260.00000522,260.00000522,260.00000522,260.00000522,0.0,0
2015-03-07 21:00:00,260.00000522,260.00000522,260.00000522,260.00000522,0.0,0
2015-03-07 22:00:00,260.00000522,260.00000522,260.00000522,260.00000522,0.0,0
2015-03-07 23:00:00,260.00000522,260.00000522,260.00000522,260.00000522,0.0,0
2015-03-08 00:00:00,260.00000522,260.00000522,260.00000522,260.00000522,0.0,0
2015-03-08 01:00:00,260.00000522,260.00000522,260.00000522,260.00000522,0.0,0
2015-03-08 02:00:00,260.00000522,260.00000522,260.00000522,260.00000522,0.0,0
2015-03-08 03:00:00,260.00000522,260.00000522,260.00000522,260.00000522,0.0,0
2015-03-08 04:00:00,260.00000522,260.00000522,260.00000522,260.00000522,0.0,0
2015-03-08 05:00:00,260.00000522,260.00000522,260.00000522,260.00000522,0.0,0
2015-03-08 06:00:00,260.00000522,260.00000522,260.00000522,260.00000522,0.0,0
2015-03-08 07:00:00,260.00000522,260.00000522,260.00000522,260.00000522,0.0,0
2015-03-08 08:00:00,260.00000522,260.00000522,260.00000522,260.00000522,0.0,0
2015-03-08 09:00:00,260.00000522,260.00000522,260.00000522,260.00000522,0.0,0
2015-03-08 10:00:00,260.00000522,260.00000522,260.00000522,260.00000522,0.0,0
2015-03-08 11:00:00,260.00000522,260.00000522,260.00000522,260.00000522,0.0,0
2015-03-08 17:00:00,260.00040101,275.002,260.000401,275.002,0.0,0
2015-03-08 18:00:00,260.00040101,275.002,260.000401,275.002,0.0,0
2015-03-08 19:00:00,260.00040101,275.002,260.000401,275.002,0.0,0
2015-03-09 00:00:00,260.00003101,260.00003101,260.00003101,260.00003101,0.0,0
2015-03-09 01:00:00,260.00003101,260.00003101,260.00003101,260.00003101,0.0,0
2015-03-09 02:00:00,260.00003101,260.00003101,260.00003101,260.00003101,0.0,0
2015-03-09 03:00:00,260.00003101,260.00003101,260.00003101,260.00003101,0.0,0
2015-03-09 04:00:00,260.00003101,260.00003101,260.00003101,260.00003101,0.0,0
2015-03-09 05:00:00,260.00003101,260.00003101,260.00003101,260.00003101,0.0,0
2015-03-09 06:00:00,260.00003101,260.00003101,260.00003101,260.00003101,0.0,0
2015-03-09 07:00:00,260.00003101,260.00003101,260.00003101,260.00003101,0.0,0
2015-03-09 08:00:00,260.00003101,260.00003101,260.00003101,260.00003101,0.0,0
2015-03-09 09:00:00,260.00003101,260.00003101,260.00003101,260.00003101,0.0,0
2015-03-09 10:00:00,260.00003101,260.00003101,260.00003101,260.00003101,0.0,0
2015-03-09 12:00:00,275.002,276.15018646,275.002,276.15018646,0.0,0
2015-03-09 13:00:00,275.002,276.15018646,275.002,276.15018646,0.0,0
2015-03-09 23:00:00,264.00000533,264.00000533,264.00000533,264.00000533,0.0,0
2015-03-10 00:00:00,264.00000533,264.00000533,264.00000533,264.00000533,0.0,0
2015-03-10 01:00:00,264.00000533,264.00000533,264.00000533,264.00000533,0.0,0
2015-03-10 02:00:00,264.00000533,264.00000533,264.00000533,264.00000533,0.0,0
2015-03-10 03:00:00,264.00000533,264.00000533,264.00000533,264.00000533,0.0,0
2015-03-10 04:00:00,264.00000533,264.00000533,264.00000533,264.00000533,0.0,0
2015-03-10 05:00:00,264.00000533,264.00000533,264.00000533,264.00000533,0.0,0
2015-03-10 10:00:00,279.00006387,279.00006387,279.00006387,279.00006387,0.0,0
2015-03-10 11:00:00,279.00006387,279.00006387,279.00006387,279.00006387,0.0,0
2015-03-10 12:00:00,279.00006387,279.00006387,279.00006387,279.00006387,0.0,0
2015-03-10 13:00:00,279.00006387,279.00006387,279.00006387,279.00006387,0.0,0
2015-03-10 14:00:00,279.00006387,279.00006387,279.00006387,279.00006387,0.0,0
2015-03-10 15:00:00,279.00006387,279.00006387,279.00006387,279.00006387,0.0,0
2015-03-10 17:00:00,289.44944439,291.0,289.44944439,291.0,0.0,0
2015-03-10 18:00:00,289.44944439,291.0,289.44944439,291.0,0.0,0
2015-03-10 19:00:00,289.44944439,291.0,289.44944439,291.0,0.0,0
2015-03-10 20:00:00,289.44944439,291.0,289.44944439,291.0,0.0,0
2015-03-10 21:00:00,289.44944439,291.0,289.44944439,291.0,0.0,0
2015-03-10 22:00:00,289.44944439,291.0,289.44944439,291.0,0.0,0
2015-03-10 23:00:00,289.44944439,291.0,289.44944439,291.0,0.0,0
2015-03-11 00:00:00,289.44944439,291.0,289.44944439,291.0,0.0,0
2015-03-11 01:00:00,289.44944439,291.0,289.44944439,291.0,0.0,0
2015-03-11 09:00:00,279.00011726,279.00011726,279.00011726,279.00011726,0.0,0
2015-03-11 10:00:00,279.00011726,279.00011726,279.00011726,279.00011726,0.0,0
